sysid,sum_min,num_trip,pct_ttl_num_trips,yroverchange,year,assigned_month
60,1433599.283,92303,0.470240309,0.334514068,2022,6
60,562010.9,37943,0.478721659,-0.055321798,2022,6
58,5124.983333,288,0.003633657,-0.105590062,2022,6
58,143058.5833,6084,0.001229117,0.707549818,2022,6
58,17072.8,914,0.004656399,0.67706422,2022,6
56,6219686.083,329955,0.066659017,0.508400192,2022,6
56,113251.1333,7416,0.093566661,-0.452046697,2022,6
56,238723.2833,14609,0.074425974,-0.209555243,2022,6
54,0,0,0,0,2022,6
54,0,0,0,0,2022,6
54,111134,3542,0.000715571,-0.633181442,2022,6
53,373784,18008,0.003638058,0.191556938,2022,6
53,0,0,0,0,2022,6
53,0,0,0,0,2022,6
43,1483628,93272,0.018843236,0.122744508,2022,6
43,0,0,0,0,2022,6
43,0,0,0,0,2022,6
4,4789173.467,343850,0.069466148,0.478250776,2022,6
4,1223531.633,81230,0.413828589,0.02825388,2022,6
4,441033.6,29200,0.36841242,-0.366319444,2022,6
29,0,0,0,0,2022,6
29,221762.7833,7199,0.001454375,-0.308320523,2022,6
29,0,0,0,0,2022,6
25,123885.5667,7233,0.036848728,-0.032374582,2022,6
25,491462.2833,23803,0.004808791,0.065297172,2022,6
25,67814.93333,4412,0.055665603,-0.344817345,2022,6
3,0,0,0,0,2022,6
3,0,0,0,0,2022,6
3,48099934.77,3079806,0.62219648,0.103145201,2022,6
1,0,0,0,0,2022,6
1,0,0,0,0,2022,6
1,6629810.967,360297,0.072788846,0.301495848,2022,6
9999,0,0,0,0,2022,7
9999,0,0,0,0,2022,7
9999,1563542.767,117933,0.019211018,0.32590927,2022,7
73,0,0,0,0,2022,7
73,0,0,0,0,2022,7
73,763772,33867,0.005516857,0.277325187,2022,7
60,12246792.28,709206,0.115528047,-0.039961989,2022,7
60,2118229.883,139039,0.538066214,0.622051378,2022,7
60,782029.65,53936,0.546508329,0.02921477,2022,7
58,158191.5167,7058,0.001149732,0.405136373,2022,7
58,18732.35,1045,0.004044039,0.382275132,2022,7
58,5936.583333,356,0.003607182,0.047058824,2022,7
56,124711.55,8458,0.085700969,-0.42226776,2022,7
56,266534.8667,16542,0.064015789,-0.166061706,2022,7
56,7453861.167,407056,0.066308498,0.350927266,2022,7
54,0,0,0,0,2022,7
54,0,0,0,0,2022,7
54,0,0,0,0,2022,7
53,428069,21594,0.003517614,0.261479145,2022,7
53,0,0,0,0,2022,7
53,0,0,0,0,2022,7
43,1738522,113935,0.018559753,0.02913016,2022,7
43,0,0,0,0,2022,7
43,0,0,0,0,2022,7
4,5500431.033,410476,0.066865608,0.326160984,2022,7
4,1325498.633,92754,0.358948163,-0.058487961,2022,7
4,449668.9667,30420,0.30823167,-0.44650655,2022,7
29,0,0,0,0,2022,7
29,0,0,0,0,2022,7
29,253540.6833,8659,0.001410531,,2022,7
25,85505.18333,5522,0.05595185,-0.357234315,2022,7
25,604406.6833,30376,0.004948181,-0.068478028,2022,7
25,149987.8167,9025,0.034925795,-0.081611886,2022,7
3,0,0,0,0,2022,7
3,57031679.52,3803465,0.619575811,0.121269831,2022,7
3,0,0,0,0,2022,7
1,8535148.2,475196,0.077408349,0.374197149,2022,7
1,0,0,0,0,2022,7
1,0,0,0,0,2022,7
9999,0,0,0,0,2022,8
9999,1249662.6,101467,0.019818776,0.259708497,2022,8
9999,0,0,0,0,2022,8
73,691996,28824,0.005629972,0.416412776,2022,8
73,0,0,0,0,2022,8
73,0,0,0,0,2022,8
60,1655457.383,113836,0.522466289,0.66633975,2022,8
60,8914572.967,540990,0.105667455,-0.101033415,2022,8
60,607186.0333,43961,0.528955949,-0.027368468,2022,8
58,106305.1333,5099,0.000995949,0.271254051,2022,8
58,17273.46667,958,0.004396875,0.349295775,2022,8
58,5983.533333,402,0.004837021,0.264150943,2022,8
56,5632978.917,312826,0.061101919,0.449409257,2022,8
56,188042.8333,11753,0.053942042,-0.080431891,2022,8
56,99755.71667,6415,0.07718779,-0.354627767,2022,8
54,0,0,0,0,2022,8
54,0,0,0,0,2022,8
54,0,0,0,0,2022,8
53,0,0,0,0,2022,8
53,0,0,0,0,2022,8
53,339459,19639,0.003835936,0.404893054,2022,8
43,0,0,0,0,2022,8
43,1455863,96767,0.018900761,0.070360374,2022,8
43,0,0,0,0,2022,8
4,414072.4333,28056,0.337580767,-0.249156988,2022,8
4,4842211.7,355906,0.069516407,0.39485648,2022,8
4,1242755.1,84570,0.388145877,0.152556694,2022,8
29,217408.9,8476,0.001655552,,2022,8
29,0,0,0,0,2022,8
29,0,0,0,0,2022,8
25,62803.73333,4275,0.051438472,-0.407237937,2022,8
25,409345.2167,21494,0.004198259,-0.103220961,2022,8
25,106723.4833,6765,0.031048916,-0.179900594,2022,8
3,0,0,0,0,2022,8
3,0,0,0,0,2022,8
3,47545405.65,3212091,0.627393261,0.198351828,2022,8
1,0,0,0,0,2022,8
1,0,0,0,0,2022,8
1,7375925.733,416162,0.081285753,0.319482051,2022,8
9999,1300624.783,116927,0.018107751,0.072036307,2022,9
9999,0,0,0,0,2022,9
9999,0,0,0,0,2022,9
73,782252,37034,0.005735223,-0.175483124,2022,9
73,0,0,0,0,2022,9
73,0,0,0,0,2022,9
60,9265427,609969,0.094462073,-0.132822763,2022,9
60,1779460.933,133438,0.488617431,0.512851037,2022,9
60,679514.1833,52486,0.487253755,-0.177000031,2022,9
58,14106.88333,782,0.007259697,0.503846154,2022,9
58,25024.88333,1317,0.004822533,0.235459662,2022,9
58,132912.5833,6331,0.000980442,0.222672847,2022,9
56,116617.85,7867,0.073033291,-0.32093224,2022,9
56,6754554.7,406539,0.062958145,0.251948572,2022,9
56,213658.0167,13252,0.048525594,-0.225527438,2022,9
54,0,0,0,0,2022,9
54,0,0,0,0,2022,9
54,0,0,0,0,2022,9
53,0,0,0,0,2022,9
53,629944,45674,0.007073246,0.390592175,2022,9
53,0,0,0,0,2022,9
43,0,0,0,0,2022,9
43,0,0,0,0,2022,9
43,1842788,127173,0.019694485,-0.024005955,2022,9
4,1655618.967,113602,0.415982834,0.137043339,2022,9
4,6102957.9,457776,0.070892898,0.365289177,2022,9
4,549335.1333,38176,0.354406877,-0.200904258,2022,9
29,260652.5833,14134,0.002188844,-0.03495835,2022,9
29,0,0,0,0,2022,9
29,0,0,0,0,2022,9
25,96550.76667,8407,0.07804638,-0.134993312,2022,9
25,142324,11484,0.042051609,0.016463091,2022,9
25,550825.6667,43556,0.006745245,0.245239865,2022,9
3,55265460.4,3899995,0.603967764,0.045999356,2022,9
3,0,0,0,0,2022,9
3,0,0,0,0,2022,9
1,0,0,0,0,2022,9
1,0,0,0,0,2022,9
1,11190157.93,692182,0.107193885,0.385982828,2022,9
9999,0,0,0,0,2022,10
9999,780505.6,79642,0.018466888,0.030684215,2022,10
9999,0,0,0,0,2022,10
73,685112,32228,0.007472827,0.746491085,2022,10
73,0,0,0,0,2022,10
73,0,0,0,0,2022,10
60,4991512.017,364761,0.084578495,-0.120462289,2022,10
60,403336.8,35995,0.467091433,-0.404883936,2022,10
60,1048542.267,88756,0.450558655,0.218104963,2022,10
58,13301.35,768,0.003898655,0.17791411,2022,10
58,72816.73333,3572,0.000828253,0.207572684,2022,10
58,12210,524,0.00679972,0.545722714,2022,10
56,4638574.9,284198,0.065898052,0.08384405,2022,10
56,80408.86667,5469,0.07096883,-0.190137717,2022,10
56,150071.55,9690,0.049190065,-0.272631737,2022,10
54,0,0,0,0,2022,10
54,0,0,0,0,2022,10
54,0,0,0,0,2022,10
53,0,0,0,0,2022,10
53,568561,38639,0.008959369,0.283389245,2022,10
53,0,0,0,0,2022,10
43,0,0,0,0,2022,10
43,0,0,0,0,2022,10
43,1134785,82552,0.019141641,-0.112897333,2022,10
4,1237818.167,89998,0.456863512,0.157232866,2022,10
4,4507322.167,347356,0.080542733,0.326130446,2022,10
4,399109.5333,29182,0.3786821,-0.232093048,2022,10
29,0,0,0,0,2022,10
29,0,0,0,0,2022,10
29,156328.55,9557,0.002216017,-0.093005599,2022,10
25,75694.73333,7779,0.039489114,0.05292366,2022,10
25,51833.68333,5892,0.076457917,-0.038982221,2022,10
25,261224.4833,25155,0.005832784,0.26362586,2022,10
3,0,0,0,0,2022,10
3,35513800.2,2669116,0.618897895,-0.003132768,2022,10
3,0,0,0,0,2022,10
1,0,0,0,0,2022,10
1,5755457.617,375916,0.087165047,0.062086619,2022,10
1,0,0,0,0,2022,10
9999,644166.4833,68998,0.019343388,0.220123784,2022,11
9999,0,0,0,0,2022,11
9999,0,0,0,0,2022,11
73,0,0,0,0,2022,11
73,0,0,0,0,2022,11
73,535601,25122,0.007042879,0.626440502,2022,11
60,601456.35,55820,0.429741632,0.087430842,2022,11
60,2981385.767,245080,0.068707463,0.002249213,2022,11
60,230598.35,22180,0.465555602,-0.525967087,2022,11
58,10176.51667,570,0.004388261,0.435768262,2022,11
58,43524.78333,2309,0.000647321,0.317170565,2022,11
58,4090.616667,253,0.00531044,0.421348315,2022,11
56,137334.5667,9132,0.070304561,-0.176406926,2022,11
56,3676808.067,230857,0.064720086,0.088804309,2022,11
56,83518.4,5845,0.122685865,0.088049144,2022,11
54,0,0,0,0,2022,11
54,0,0,0,0,2022,11
54,0,0,0,0,2022,11
53,365664,25107,0.007038674,0.106522697,2022,11
53,0,0,0,0,2022,11
53,0,0,0,0,2022,11
43,0,0,0,0,2022,11
43,969290,72484,0.020320678,0.080463882,2022,11
43,0,0,0,0,2022,11
4,273538.5,19364,0.406448092,-0.39638404,2022,11
4,872031.5333,64370,0.495565547,-0.080008004,2022,11
4,3522908.3,275306,0.077181233,0.139539889,2022,11
29,104931.9667,6577,0.001843843,0.103153304,2022,11
29,0,0,0,0,2022,11
29,0,0,0,0,2022,11
25,0,0,0,0,2022,11
25,0,0,0,0,2022,11
25,0,0,0,0,2022,11
3,30407861.83,2327461,0.652496897,0.150260376,2022,11
3,0,0,0,0,2022,11
3,0,0,0,0,2022,11
1,4264351.1,287706,0.080657537,0.176730908,2022,11
1,0,0,0,0,2022,11
1,0,0,0,0,2022,11
9999,0,0,0,0,2022,12
9999,0,0,0,0,2022,12
9999,380498.6833,48348,0.019490493,0.022740253,2022,12
73,0,0,0,0,2022,12
73,0,0,0,0,2022,12
73,503679,24697,0.009956083,0.937171543,2022,12
60,327010.9333,33720,0.359595615,-0.125223753,2022,12
60,1454765.55,141822,0.057172597,-0.209248903,2022,12
60,132352.0333,13483,0.393193549,-0.60862119,2022,12
58,16923.43333,1069,0.000430945,0.102061856,2022,12
58,3301.25,265,0.002826003,0.345177665,2022,12
58,954.5333333,97,0.002828731,-0.093457944,2022,12
56,69124.68333,5181,0.151089207,0.060593654,2022,12
56,2127959,163261,0.065815285,-0.065959151,2022,12
56,109227.9,8021,0.085537261,-0.258139105,2022,12
54,0,0,0,0,2022,12
54,0,0,0,0,2022,12
54,0,0,0,0,2022,12
53,567404,33499,0.013504427,0.77280906,2022,12
53,0,0,0,0,2022,12
53,0,0,0,0,2022,12
43,0,0,0,0,2022,12
43,569878,47255,0.019049873,-0.148113429,2022,12
43,0,0,0,0,2022,12
4,2680279.233,226152,0.091168486,0.16681457,2022,12
4,200753.3667,15530,0.452888513,-0.421859876,2022,12
4,634629.5,51766,0.552041121,-0.093097407,2022,12
29,41355.58333,3867,0.001558901,-0.013520408,2022,12
29,0,0,0,0,2022,12
29,0,0,0,0,2022,12
25,0,0,0,0,2022,12
25,0,0,0,0,2022,12
25,0,0,0,0,2022,12
3,18047392.65,1633148,0.658369729,-0.052937888,2022,12
3,0,0,0,0,2022,12
3,0,0,0,0,2022,12
1,0,0,0,0,2022,12
1,1996672.1,157476,0.063483182,0.043108473,2022,12
1,0,0,0,0,2022,12
9999,0,0,0,0,2023,1
9999,0,0,0,0,2023,1
9999,457159.5667,54299,0.020527557,0.896842032,2023,1
73,0,0,0,0,2023,1
73,488397,24905,0.009415253,0.260055654,2023,1
73,0,0,0,0,2023,1
60,300880.15,30500,0.349209984,1.120411568,2023,1
60,113321.0667,11823,0.385289709,0.046931728,2023,1
60,1601092.417,152653,0.05770996,0.767696886,2023,1
58,1194.05,101,0.003291403,0.53030303,2023,1
58,3451.283333,243,0.00278223,0.609271523,2023,1
58,20521.8,1202,0.000454412,0.846390169,2023,1
56,71431.36667,5136,0.167372743,0.612052731,2023,1
56,101081.3667,7085,0.081119762,0.065894388,2023,1
56,2826583.2,190560,0.072040575,0.816448698,2023,1
54,0,0,0,0,2023,1
54,0,0,0,0,2023,1
54,0,0,0,0,2023,1
53,0,0,0,0,2023,1
53,448768,24755,0.009358546,0.672070247,2023,1
53,0,0,0,0,2023,1
43,655312,52262,0.019757475,0.437506876,2023,1
43,0,0,0,0,2023,1
43,0,0,0,0,2023,1
4,180601,13626,0.444046145,-0.480716463,2023,1
4,643982.1667,49512,0.566888024,-0.120474651,2023,1
4,2694349.933,217154,0.082094348,0.05292914,2023,1
29,0,0,0,0,2023,1
29,44590.78333,3566,0.001348114,,2023,1
29,0,0,0,0,2023,1
3,0,0,0,0,2023,1
3,0,0,0,0,2023,1
3,20646209.88,1790514,0.67689787,0.609339399,2023,1
1,0,0,0,0,2023,1
1,0,0,0,0,2023,1
1,1817419.183,133306,0.05039589,0.52865088,2023,1
9999,405998.7833,50635,0.019434777,0.703505585,2023,2
9999,0,0,0,0,2023,2
9999,0,0,0,0,2023,2
73,0,0,0,0,2023,2
73,505691,26323,0.010103321,0.301443686,2023,2
73,0,0,0,0,2023,2
60,261778.5333,25864,0.28832605,1.035253384,2023,2
60,1470792.1,134806,0.051741377,0.638102413,2023,2
60,91442.01667,9233,0.317165333,-0.180527203,2023,2
58,30152.15,1591,0.000610659,2.138067061,2023,2
58,1068.216667,119,0.004087802,4.95,2023,2
58,4050.766667,245,0.002731205,1.076271186,2023,2
56,70039.68333,4975,0.170897599,0.708447802,2023,2
56,104575.05,7569,0.084377508,-0.009163503,2023,2
56,2610409.75,185754,0.07129629,0.369443093,2023,2
54,0,0,0,0,2023,2
54,0,0,0,0,2023,2
54,0,0,0,0,2023,2
53,274394,17015,0.006530715,-0.166870685,2023,2
53,0,0,0,0,2023,2
53,0,0,0,0,2023,2
43,0,0,0,0,2023,2
43,695677,54780,0.021025716,0.488303855,2023,2
43,0,0,0,0,2023,2
4,2999392.333,248644,0.095434794,0.019567642,2023,2
4,195947.3333,14784,0.507849267,-0.434819176,2023,2
4,721682.0333,56026,0.624565237,-0.101312117,2023,2
29,0,0,0,0,2023,2
29,64848.03333,5045,0.001936377,,2023,2
29,0,0,0,0,2023,2
3,19359525,1721527,0.660758254,0.515731577,2023,2
3,0,0,0,0,2023,2
3,0,0,0,0,2023,2
1,2118556.867,159261,0.06112772,0.511287614,2023,2
1,0,0,0,0,2023,2
1,0,0,0,0,2023,2
9999,410073.4667,51201,0.018800369,0.128869389,2023,3
9999,0,0,0,0,2023,3
9999,0,0,0,0,2023,3
73,0,0,0,0,2023,3
73,448161,22677,0.008326712,0.137547028,2023,3
73,0,0,0,0,2023,3
60,119834.45,12201,0.390007672,-0.512739617,2023,3
60,1847710.367,168717,0.061950779,-0.144393732,2023,3
60,354861.4167,35045,0.376362562,0.048215835,2023,3
58,32656.46667,1743,0.000640008,0.024089307,2023,3
58,717.2333333,61,0.001949879,-0.512,2023,3
58,2965.066667,178,0.001911615,-0.42019544,2023,3
56,96744.05,6896,0.22043217,0.635285748,2023,3
56,145245.9,10254,0.110121892,0.036490448,2023,3
56,3294562.433,211858,0.077791617,0.002963566,2023,3
54,0,0,0,0,2023,3
54,0,0,0,0,2023,3
54,0,0,0,0,2023,3
53,407615,22673,0.008325243,-0.017378868,2023,3
53,0,0,0,0,2023,3
53,0,0,0,0,2023,3
43,0,0,0,0,2023,3
43,686103,53292,0.019568158,-0.018635828,2023,3
43,0,0,0,0,2023,3
4,2764544.367,229726,0.084352524,-0.154293582,2023,3
4,157292.0667,12126,0.38761028,-0.527398862,2023,3
4,604522.6,47638,0.511603931,-0.21660911,2023,3
29,0,0,0,0,2023,3
29,0,0,0,0,2023,3
29,65845.83333,4530,0.00166336,,2023,3
3,0,0,0,0,2023,3
3,20452941.75,1789507,0.657084663,0.077324441,2023,3
3,0,0,0,0,2023,3
1,2268746.55,167480,0.061496568,0.070946702,2023,3
1,0,0,0,0,2023,3
1,0,0,0,0,2023,3
9999,911667.3,91114,0.018585488,0.340286256,2023,4
9999,0,0,0,0,2023,4
9999,0,0,0,0,2023,4
73,0,0,0,0,2023,4
73,794825,38288,0.007810009,0.508648883,2023,4
73,0,0,0,0,2023,4
60,321530.8833,28733,0.417837303,-0.422080534,2023,4
60,921538.95,77685,0.41003378,0.419344819,2023,4
60,4831676.883,351113,0.07162024,0.207669501,2023,4
58,8868.766667,517,0.002728808,0.081589958,2023,4
58,2308.466667,152,0.002210395,0.225806452,2023,4
58,83852.53333,3963,0.000808375,0.448464912,2023,4
56,227614.2833,15919,0.231495216,1.344131939,2023,4
56,444245.75,29046,0.153309406,0.789097629,2023,4
56,7033761.917,399605,0.081511668,0.287602949,2023,4
54,0,0,0,0,2023,4
54,0,0,0,0,2023,4
54,0,0,0,0,2023,4
53,0,0,0,0,2023,4
53,548638,32317,0.006592041,-0.222700596,2023,4
53,0,0,0,0,2023,4
43,1463985,100744,0.020549822,0.206370495,2023,4
43,0,0,0,0,2023,4
43,0,0,0,0,2023,4
4,1122149.567,82212,0.433928006,-0.074876781,2023,4
4,338307.7333,23962,0.348457086,-0.284032509,2023,4
4,4539539.2,358782,0.073184568,-0.007584559,2023,4
29,0,0,0,0,2023,4
29,0,0,0,0,2023,4
29,201568.5167,11323,0.002309672,,2023,4
3,0,0,0,0,2023,4
3,0,0,0,0,2023,4
3,42259073.82,3185643,0.64980937,0.266447776,2023,4
1,0,0,0,0,2023,4
1,5192957.5,329535,0.067218747,0.086401804,2023,4
1,0,0,0,0,2023,4
9999,867151.85,82009,0.017797192,0.186764685,2023,5
9999,0,0,0,0,2023,5
9999,0,0,0,0,2023,5
73,0,0,0,0,2023,5
73,751837,37687,0.008178649,0.585352516,2023,5
73,0,0,0,0,2023,5
60,1041348.85,81951,0.446833221,0.133219022,2023,5
60,5864263.85,385418,0.083641531,-0.08040695,2023,5
60,384384.2667,31778,0.469671889,-0.217791562,2023,5
58,116026.0167,5403,0.001172533,0.369929006,2023,5
58,13089.68333,725,0.003953022,0.313405797,2023,5
58,3277.566667,201,0.002970736,0.155172414,2023,5
56,5562031.167,331832,0.072012559,0.239506486,2023,5
56,427760.9333,28058,0.152984668,1.284295368,2023,5
56,210634.8833,14467,0.213819095,1.461630083,2023,5
54,0,0,0,0,2023,5
54,0,0,0,0,2023,5
54,0,0,0,0,2023,5
53,0,0,0,0,2023,5
53,331470,15533,0.003370896,-0.348912269,2023,5
53,0,0,0,0,2023,5
43,1429178,95023,0.020621427,0.189437845,2023,5
43,0,0,0,0,2023,5
43,0,0,0,0,2023,5
4,300700.5,21214,0.31353828,-0.13644875,2023,5
4,3597869.033,286640,0.062205212,-0.092032158,2023,5
4,968721.8667,72670,0.39622909,0.018700236,2023,5
29,211651.8,8791,0.00190778,1.320137239,2023,5
29,0,0,0,0,2023,5
29,0,0,0,0,2023,5
3,41872718,3027961,0.6571133,0.188114076,2023,5
3,0,0,0,0,2023,5
3,0,0,0,0,2023,5
1,0,0,0,0,2023,5
1,5718574.3,331677,0.071978922,0.073937483,2023,5
1,0,0,0,0,2023,5
9999,0,0,0,0,2023,6
9999,0,0,0,0,2023,6
9999,940183.95,86701,0.017759073,-0.061900846,2023,6
73,0,0,0,0,2023,6
73,0,0,0,0,2023,6
73,843483,40331,0.008261048,0.559168052,2023,6
60,637546.2,46866,0.529625151,0.235168542,2023,6
60,8122805.617,498059,0.102018038,-0.119707382,2023,6
60,1652381.733,117610,0.517927761,0.274173104,2023,6
58,139714.3333,6730,0.001378514,0.106180145,2023,6
58,5197.15,347,0.003921391,0.204861111,2023,6
58,19054.45,983,0.004328909,0.075492341,2023,6
56,241047.8,16404,0.185378974,1.21197411,2023,6
56,5677477.9,339430,0.069525865,0.028716037,2023,6
56,416585.6,28023,0.123406935,0.918201109,2023,6
54,0,0,0,0,2023,6
54,0,0,0,0,2023,6
54,0,0,0,0,2023,6
53,0,0,0,0,2023,6
53,315692,15553,0.00318574,-0.136328299,2023,6
53,0,0,0,0,2023,6
43,1467170,99056,0.020289762,0.062012179,2023,6
43,0,0,0,0,2023,6
43,0,0,0,0,2023,6
4,361360.2,24872,0.281074484,-0.148219178,2023,6
4,1106126.3,80462,0.354336395,-0.009454635,2023,6
4,3795848.033,295350,0.060496904,-0.141049876,2023,6
29,265338.1667,11552,0.00236621,0.604667315,2023,6
29,0,0,0,0,2023,6
29,0,0,0,0,2023,6
3,43999745.78,3158048,0.646866861,0.025404847,2023,6
3,0,0,0,0,2023,6
3,0,0,0,0,2023,6
1,0,0,0,0,2023,6
1,5752827.783,331258,0.067851984,-0.080597396,2023,6
1,0,0,0,0,2023,6
9999,0,0,0,0,2023,7
9999,0,0,0,0,2023,7
9999,1222165.433,116020,0.018408831,-0.016221075,2023,7
73,986294,45090,0.007154406,0.331384534,2023,7
73,0,0,0,0,2023,7
73,0,0,0,0,2023,7
60,9825049.433,610326,0.096840098,-0.139423524,2023,7
60,1970163,143360,0.505356369,0.031077611,2023,7
60,800182.9667,58857,0.51051262,0.091237763,2023,7
58,21392.78333,1153,0.004064424,0.103349282,2023,7
58,165793.15,8067,0.001279987,0.142958345,2023,7
58,5483.083333,315,0.00273224,-0.115168539,2023,7
56,7294898.8,443562,0.070379744,0.089682992,2023,7
56,341182.5167,23282,0.201942927,1.752660203,2023,7
56,528120.9167,36200,0.127608123,1.188369,2023,7
54,0,0,0,0,2023,7
54,0,0,0,0,2023,7
54,0,0,0,0,2023,7
53,0,0,0,0,2023,7
53,0,0,0,0,2023,7
53,329960,18100,0.002871917,-0.161804205,2023,7
43,0,0,0,0,2023,7
43,0,0,0,0,2023,7
43,1787663,125308,0.019882553,0.099820073,2023,7
4,498564.5333,32836,0.284812213,0.079421433,2023,7
4,1454340.2,102968,0.362971084,0.11011924,2023,7
4,4797135.4,372242,0.059063438,-0.093145519,2023,7
29,0,0,0,0,2023,7
29,0,0,0,0,2023,7
29,360460.55,17252,0.002737366,0.992377873,2023,7
3,55724739.2,4092159,0.649300664,0.075902894,2023,7
3,0,0,0,0,2023,7
3,0,0,0,0,2023,7
1,0,0,0,0,2023,7
1,7911008.317,454284,0.072080998,-0.044007104,2023,7
1,0,0,0,0,2023,7
9999,0,0,0,0,2023,8
9999,0,0,0,0,2023,8
9999,1028355.8,98017,0.017999659,-0.034001202,2023,8
73,980009,45206,0.008301546,0.568345823,2023,8
73,0,0,0,0,2023,8
73,0,0,0,0,2023,8
60,8293049.95,517834,0.09509407,-0.042803009,2023,8
60,1536585.133,113363,0.476167074,-0.0041551,2023,8
60,643339.2,47958,0.494081286,0.090921499,2023,8
58,4935.666667,339,0.003492505,-0.156716418,2023,8
58,125868.75,6726,0.00123515,0.319082173,2023,8
58,21323.3,1174,0.00493124,0.225469729,2023,8
56,5800985.5,357366,0.065626026,0.14237947,2023,8
56,282307.0167,19960,0.205635399,2.111457521,2023,8
56,444340.4833,30695,0.128930501,1.611673615,2023,8
54,0,0,0,0,2023,8
54,0,0,0,0,2023,8
54,0,0,0,0,2023,8
53,0,0,0,0,2023,8
53,246886,15814,0.002904053,-0.194765518,2023,8
53,0,0,0,0,2023,8
43,1626910,114752,0.021072843,0.185858816,2023,8
43,0,0,0,0,2023,8
43,0,0,0,0,2023,8
4,4246467.967,326710,0.059996415,-0.082032896,2023,8
4,1283308.4,92842,0.389971185,0.097812463,2023,8
4,417780.8333,28808,0.29679081,0.026803536,2023,8
29,0,0,0,0,2023,8
29,347268.85,18149,0.003332849,1.141222275,2023,8
29,0,0,0,0,2023,8
3,0,0,0,0,2023,8
3,49906337.65,3552607,0.652394127,0.106010695,2023,8
3,0,0,0,0,2023,8
1,6965569.683,392311,0.072043261,-0.057311816,2023,8
1,0,0,0,0,2023,8
1,0,0,0,0,2023,8
9999,0,0,0,0,2023,9
9999,0,0,0,0,2023,9
9999,1062227.017,109980,0.017156367,-0.059413138,2023,9
73,1029947,51396,0.008017536,0.3878058,2023,9
73,0,0,0,0,2023,9
73,0,0,0,0,2023,9
60,8909240.383,585145,0.091279892,-0.04069715,2023,9
60,1662606.067,127556,0.447117794,-0.044080397,2023,9
60,663250.05,52278,0.459570652,-0.003962962,2023,9
58,6360.55,467,0.00410535,-0.402813299,2023,9
58,24740.4,1486,0.005208826,0.128321944,2023,9
58,147384.4167,7738,0.001207092,0.222239773,2023,9
56,388252.85,27355,0.24047506,2.47718317,2023,9
56,611290.4,43597,0.152819111,2.289843043,2023,9
56,6743987.383,440893,0.068777252,0.084503578,2023,9
54,0,0,0,0,2023,9
54,0,0,0,0,2023,9
54,0,0,0,0,2023,9
53,502740,40023,0.006243401,-0.123724657,2023,9
53,0,0,0,0,2023,9
53,0,0,0,0,2023,9
43,1846204,138204,0.02155918,0.08674011,2023,9
43,0,0,0,0,2023,9
43,0,0,0,0,2023,9
4,471699.7,33654,0.295848937,-0.118451383,2023,9
4,1535090.233,112646,0.394854269,-0.008415345,2023,9
4,5367579.133,419044,0.06536891,-0.084609066,2023,9
29,0,0,0,0,2023,9
29,502595.5167,39206,0.006115953,1.773878591,2023,9
29,0,0,0,0,2023,9
3,0,0,0,0,2023,9
3,54393138.68,4096285,0.639001362,0.050330834,2023,9
3,0,0,0,0,2023,9
1,7725416.55,482534,0.075273054,-0.302879878,2023,9
1,0,0,0,0,2023,9
1,0,0,0,0,2023,9
9999,0,0,0,0,2023,10
9999,789020.6333,87406,0.016667541,0.097486251,2023,10
9999,0,0,0,0,2023,10
73,951932,48397,0.009228874,0.501706591,2023,10
73,0,0,0,0,2023,10
73,0,0,0,0,2023,10
60,399593.7333,35100,0.391723584,-0.024864565,2023,10
60,997748.7167,85901,0.3773977,-0.032166839,2023,10
60,5029359.35,373111,0.071148923,0.022891702,2023,10
58,4524.933333,283,0.003158341,-0.459923664,2023,10
58,14415.73333,863,0.003791507,0.123697917,2023,10
58,75533.5,4710,0.000898155,0.318589026,2023,10
56,5465278.983,361946,0.069019858,0.273569835,2023,10
56,613501.9167,44766,0.196675073,3.619814241,2023,10
56,352071.0167,25993,0.290087496,3.752788444,2023,10
54,0,0,0,0,2023,10
54,0,0,0,0,2023,10
54,0,0,0,0,2023,10
53,0,0,0,0,2023,10
53,0,0,0,0,2023,10
53,478243,35769,0.006820828,-0.074277285,2023,10
43,1454822,113399,0.021624173,0.373667507,2023,10
43,0,0,0,0,2023,10
43,0,0,0,0,2023,10
4,405245.7667,28228,0.315030579,-0.032691385,2023,10
4,4363313.633,351212,0.06697298,0.011101003,2023,10
4,1331522.333,96084,0.422135721,0.067623725,2023,10
29,342493.8833,33398,0.006368699,2.49461128,2023,10
29,0,0,0,0,2023,10
29,0,0,0,0,2023,10
3,0,0,0,0,2023,10
3,44391516.08,3432248,0.654498926,0.28591189,2023,10
3,0,0,0,0,2023,10
1,0,0,0,0,2023,10
1,0,0,0,0,2023,10
1,6370078.783,402489,0.076751044,0.070688664,2023,10
9999,572067.6833,70351,0.017397904,0.019609264,2023,11
9999,0,0,0,0,2023,11
9999,0,0,0,0,2023,11
73,823633,43026,0.010640392,0.712682111,2023,11
73,0,0,0,0,2023,11
73,0,0,0,0,2023,11
60,615221.45,58638,0.347262197,0.050483698,2023,11
60,3112031,260089,0.064320386,0.061241227,2023,11
60,228557.65,22544,0.349151282,0.016411181,2023,11
58,45399.85,2948,0.000729045,0.276743179,2023,11
58,7600.416667,506,0.002996601,-0.112280702,2023,11
58,1551.5,146,0.002261182,-0.422924901,2023,11
