sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,yroverchange
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,2,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,2,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,2,0,0
3,12832732.95,1109465,40.909849,-72.673371,"CitiBike (New York, NY)",2020,2,0.583902518,0.176048142
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,2,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,2,0,0
1,1621530.583,129383,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,2,0.068093234,0.611666812
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,2,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,2,0,0
9999,64333.43333,4702,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,2,0.004790265,-0.78898712
73,360856,15540,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,2,0.015831715,-0.452141724
73,391,16,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,2,0.000280048,-0.976911977
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,2,0,0
60,606857.8,39257,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,2,0.039993928,-0.70664106
60,56144.46667,3324,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,2,0.058180036,
60,33265.11667,2511,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,2,0.0631571,
58,7149.416667,342,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,2,0.00034842,-0.558139535
58,648.5166667,44,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,2,0.000770133,
58,169.8,14,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,2,0.00035213,
56,80007.9,5077,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,2,0.12769757,
56,120034.4667,6589,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,2,0.115327394,
56,938470.85,64050,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,2,0.06525234,-0.62639119
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,2,0,0
54,94126,3053,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,2,0.003110311,0.203389831
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,2,0,0
53,184444,7305,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,2,0.007442129,0.320260257
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,2,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,2,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,2,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,2,0,0
43,288345,19309,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,2,0.019671466,-0.490836695
4,2132468.333,134578,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,2,0.137104284,-0.462522166
4,779616.5,47160,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,2,0.825442389,-0.621994229
4,513301.1333,32156,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,2,0.808793199,-0.928155218
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,2,0,0
29,32832,1776,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,2,0.001809339,-0.401617251
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,2,0,0
3,8385164.917,633224,40.909849,-72.673371,"CitiBike (New York, NY)",2021,2,0.645110812,-0.429252838
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,2,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,2,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,2,0,0
1,812678.9333,58438,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,2,0.059534992,-0.548333243
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,2,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,2,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,2,0,0
9999,279645.9167,29724,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,2,0.016390125,5.321565291
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,2,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,2,0,0
73,438047,20226,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,2,0.011152828,0.301544402
60,914835.1667,82294,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,2,0.045377774,1.09628856
60,162021.6,12708,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,2,0.153465287,2.823104693
60,123775.1667,11267,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,2,0.279183289,3.487056949
58,9658.866667,507,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,2,0.000279565,0.48245614
58,1421.733333,118,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,2,0.001425,1.681818182
58,205.1166667,20,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,2,0.000495577,0.428571429
56,106922.15,7639,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,2,0.092250655,0.159356503
56,38724.33333,2912,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,2,0.072156008,-0.426432933
56,1887888.317,135642,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,2,0.07479442,1.117751756
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,2,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,2,0,0
54,86133,2882,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,2,0.001589165,-0.056010481
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,2,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,2,0,0
53,338256,20423,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,2,0.011261456,1.795756331
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,2,0,0
43,487430,36807,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,2,0.020295766,0.90620954
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,2,0,0
4,3300152.267,243872,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,2,0.134473577,0.812123824
4,929511.7333,62342,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,2,0.752859058,0.32192536
4,397289.3,26158,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,2,0.648165126,-0.186528175
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,2,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,2,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,2,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,2,0,0
3,13745733.47,1135773,40.909849,-72.673371,"CitiBike (New York, NY)",2022,2,0.626277136,0.793635428
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,2,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,2,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,2,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,2,0,0
1,1433975.767,105381,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,2,0.058108188,0.803295801
9999,405998.7833,50635,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,2,0.019434777,0.703505585
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,2,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,2,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,2,0,0
73,505691,26323,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,2,0.010103321,0.301443686
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,2,0,0
60,261778.5333,25864,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,2,0.28832605,1.035253384
60,1470792.1,134806,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,2,0.051741377,0.638102413
60,91442.01667,9233,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,2,0.317165333,-0.180527203
58,30152.15,1591,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,2,0.000610659,2.138067061
58,1068.216667,119,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,2,0.004087802,4.95
58,4050.766667,245,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,2,0.002731205,1.076271186
56,70039.68333,4975,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,2,0.170897599,0.708447802
56,104575.05,7569,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,2,0.084377508,-0.009163503
56,2610409.75,185754,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,2,0.07129629,0.369443093
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,2,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,2,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,2,0,0
53,274394,17015,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,2,0.006530715,-0.166870685
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,2,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,2,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,2,0,0
43,695677,54780,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,2,0.021025716,0.488303855
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,2,0,0
4,2999392.333,248644,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,2,0.095434794,0.019567642
4,195947.3333,14784,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,2,0.507849267,-0.434819176
4,721682.0333,56026,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,2,0.624565237,-0.101312117
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,2,0,0
29,64848.03333,5045,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,2,0.001936377,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,2,0,0
3,19359525,1721527,40.909849,-72.673371,"CitiBike (New York, NY)",2023,2,0.660758254,0.515731577
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,2,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,2,0,0
1,2118556.867,159261,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,2,0.06112772,0.511287614
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,2,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,2,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0,0
9999,165468.0333,22156,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0.009583526,
9999,102780.7833,14842,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0,0
9999,62687.25,7314,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,3,0,0
74,73819.38333,4085,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,0.940161105,
74,224599.1833,9570,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,0.004139481,
74,167767.5,9678,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,0.95556872,
74,162788.8167,7221,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,,
74,54883.96667,3121,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,,
74,124999.5167,7386,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,,
74,42767.98333,2292,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,,
74,61810.36667,2349,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,,
74,18935.41667,964,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,,
73,3787,260,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,0.059838895,
73,14142,450,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,0.04443128,
73,317025,19802,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,0.008565309,
73,202780,12492,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,,
73,10180,314,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,,
73,3116,179,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,,
73,3962,136,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,,
73,671,81,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,,
73,114245,7310,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,3,,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0,0
60,1964268.717,154504,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0.066830343,
60,1223813.167,101690,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,0,0
60,740455.55,52814,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,3,,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0,0
58,25827.96667,1540,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0.000666123,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0,0
58,19360.3,1137,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,,
58,6467.666667,403,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,3,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,0,0
56,3629523.283,233816,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,0.101136562,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,0,0
56,3629523.283,233816,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,3,,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,0,0
54,171550.81,5270,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,0.002279526,
54,171550.81,5270,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,0,0
53,265982,14369,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,0.006215277,
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,0,0
53,265982,14369,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,,
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,3,,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,0,0
43,576064,36872,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,0.015948897,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,0,0
43,576064,36872,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,3,,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0,0
4,5494430.833,472034,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0.204177199,
4,3475762.133,304434,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,,
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0,0
4,2018668.7,167600,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,,
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,3,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,0,0
29,72288,3261,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,0.001410538,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,0,0
29,72288,3261,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,3,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0,0
3,15250229.77,1243697,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0.537958219,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0,0
3,10044375.15,846973,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,,
3,5205854.617,396724,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,3,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0,0
1,1351115.233,94993,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0.041088999,
1,972664.9667,71426,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,,
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0,0
1,378450.2667,23567,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,,
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0,0
9999,207768.35,16978,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0.01006418,-0.233706445
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0,0
9999,50847.93333,2572,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0,0
9999,156920.4167,14406,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,3,0,0
74,29182.31667,1673,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,3,0.016477239,-0.590452876
